Wavelength,ϵ1,ϵ2
392.0,2.176887011365006,0.0
393.0,2.1765356570129066,0.0
394.0,2.1761870025856034,0.0
395.0,2.175841020423654,0.0
396.0,2.1754976832217325,0.0
397.0,2.1751569640231874,0.0
398.0,2.1748188362147083,0.0
399.0,2.1744832735210733,0.0
400.0,2.17415025,0.0
401.0,2.173819740037085,0.0
402.0,2.173491718340831,0.0
403.0,2.1731661599377654,0.0
404.0,2.1728430401676424,0.0
405.0,2.1725223346787317,0.0
406.0,2.1722040194231864,0.0
407.0,2.171888070652496,0.0
408.0,2.1715744649130158,0.0
409.0,2.1712631790415755,0.0
410.0,2.1709541901611638,0.0
411.0,2.170647475676688,0.0
412.0,2.1703430132708066,0.0
413.0,2.170040780899834,0.0
414.0,2.1697407567897127,0.0
415.0,2.169442919432063,0.0
416.0,2.1691472475802884,0.0
417.0,2.168853720245757,0.0
418.0,2.1685623166940444,0.0
419.0,2.1682730164412387,0.0
420.0,2.1679857992503124,0.0
421.0,2.167700645127551,0.0
422.0,2.167417534319045,0.0
423.0,2.1671364473072403,0.0
424.0,2.1668573648075444,0.0
425.0,2.166580267764993,0.0
426.0,2.1663051373509687,0.0
427.0,2.1660319549599762,0.0
428.0,2.1657607022064704,0.0
429.0,2.165491360921741,0.0
430.0,2.165223913150838,0.0
431.0,2.164958341149563,0.0
432.0,2.164694627381497,0.0
433.0,2.1644327545150803,0.0
434.0,2.1641727054207487,0.0
435.0,2.163914463168104,0.0
436.0,2.1636580110231387,0.0
437.0,2.1634033324455024,0.0
438.0,2.163150411085813,0.0
439.0,2.1628992307830166,0.0
440.0,2.162649775561779,0.0
441.0,2.1624020296299284,0.0
442.0,2.16215597737594,0.0
443.0,2.1619116033664514,0.0
444.0,2.1616688923438274,0.0
445.0,2.1614278292237596,0.0
446.0,2.161188399092905,0.0
447.0,2.1609505872065604,0.0
448.0,2.1607143789863756,0.0
449.0,2.160479760018104,0.0
450.0,2.1602467160493823,0.0
451.0,2.1600152329875577,0.0
452.0,2.1597852968975313,0.0
453.0,2.159556893999655,0.0
454.0,2.1593300106676443,0.0
455.0,2.1591046334265362,0.0
456.0,2.158880748950668,0.0
457.0,2.1586583440616995,0.0
458.0,2.158437405726654,0.0
459.0,2.1582179210560004,0.0
460.0,2.1579998773017532,0.0
461.0,2.157783261855614,0.0
462.0,2.1575680622471323,0.0
463.0,2.157354266141899,0.0
464.0,2.157141861339764,0.0
465.0,2.1569308357730903,0.0
466.0,2.1567211775050175,0.0
467.0,2.1565128747277704,0.0
468.0,2.156305915760981,0.0
469.0,2.1561002890500403,0.0
470.0,2.155895983164473,0.0
471.0,2.1556929867963412,0.0
472.0,2.155491288758666,0.0
473.0,2.1552908779838758,0.0
474.0,2.1550917435222794,0.0
475.0,2.1548938745405573,0.0
476.0,2.1546972603202823,0.0
477.0,2.154501890256455,0.0
478.0,2.154307753856063,0.0
479.0,2.1541148407366677,0.0
480.0,2.153923140625,0.0
481.0,2.15373264335559,0.0
482.0,2.1535433388694054,0.0
483.0,2.153355217212518,0.0
484.0,2.1531682685347846,0.0
485.0,2.15298248308855,0.0
486.0,2.1527978512273673,0.0
487.0,2.152614363404739,0.0
488.0,2.152432010172874,0.0
489.0,2.152250782181463,0.0
490.0,2.1520706701764727,0.0
491.0,2.1518916649989572,0.0
492.0,2.1517137575838863,0.0
493.0,2.151536938958989,0.0
494.0,2.151361200243617,0.0
495.0,2.1511865326476216,0.0
496.0,2.1510129274702465,0.0
497.0,2.150840376099041,0.0
498.0,2.150668870008781,0.0
499.0,2.150498400760411,0.0
500.0,2.15032896,0.0
501.0,2.150160539457712,0.0
502.0,2.1499931309467906,0.0
503.0,2.149826726362555,0.0
504.0,2.149661317681419,0.0
505.0,2.149496896959911,0.0
506.0,2.14933345633372,0.0
507.0,2.1491709880167478,0.0
508.0,2.149009484300174,0.0
509.0,2.1488489375515405,0.0
510.0,2.148689340213838,0.0
511.0,2.1485306848046197,0.0
512.0,2.1483729639151097,0.0
513.0,2.1482161702093405,0.0
514.0,2.1480602964232935,0.0
515.0,2.147905335364048,0.0
516.0,2.1477512799089507,0.0
517.0,2.147598123004793,0.0
518.0,2.147445857666998,0.0
519.0,2.1472944769788174,0.0
520.0,2.1471439740905427,0.0
521.0,2.14699434221873,0.0
522.0,2.1468455746454236,0.0
523.0,2.146697664717405,0.0
524.0,2.146550605845439,0.0
525.0,2.14640439150354,0.0
526.0,2.1462590152282415,0.0
527.0,2.1461144706178774,0.0
528.0,2.145970751331876,0.0
529.0,2.1458278510900586,0.0
530.0,2.145685763671948,0.0
531.0,2.1455444829160935,0.0
532.0,2.145404002719393,0.0
533.0,2.1452643170364323,0.0
534.0,2.145125419878834,0.0
535.0,2.1449873053146082,0.0
536.0,2.1448499674675174,0.0
537.0,2.144713400516448,0.0
538.0,2.1445775986947906,0.0
539.0,2.1444425562898273,0.0
540.0,2.1443082676421277,0.0
541.0,2.1441747271449527,0.0
542.0,2.1440419292436665,0.0
543.0,2.143909868435156,0.0
544.0,2.1437785392672573,0.0
545.0,2.14364793633819,0.0
546.0,2.1435180542959986,0.0
547.0,2.1433888878380025,0.0
548.0,2.143260431710249,0.0
549.0,2.143132680706982,0.0
550.0,2.1430056296701046,0.0
551.0,2.1428792734886604,0.0
552.0,2.1427536070983164,0.0
553.0,2.142628625480852,0.0
554.0,2.1425043236636543,0.0
555.0,2.142380696719225,0.0
556.0,2.142257739764685,0.0
557.0,2.1421354479612917,0.0
558.0,2.1420138165139617,0.0
559.0,2.141892840670795,0.0
560.0,2.1417725157226157,0.0
561.0,2.1416528370025003,0.0
562.0,2.1415337998853334,0.0
563.0,2.1414153997873533,0.0
564.0,2.1412976321657093,0.0
565.0,2.1411804925180236,0.0
566.0,2.1410639763819606,0.0
567.0,2.140948079334798,0.0
568.0,2.140832796993005,0.0
569.0,2.1407181250118272,0.0
570.0,2.1406040590848745,0.0
571.0,2.1404905949437154,0.0
572.0,2.140377728357473,0.0
573.0,2.1402654551324325,0.0
574.0,2.1401537711116485,0.0
575.0,2.1400426721745562,0.0
576.0,2.139932154236593,0.0
577.0,2.1398222132488196,0.0
578.0,2.1397128451975465,0.0
579.0,2.1396040461039663,0.0
580.0,2.1394958120237924,0.0
581.0,2.1393881390468974,0.0
582.0,2.1392810232969586,0.0
583.0,2.139174460931108,0.0
584.0,2.1390684481395867,0.0
585.0,2.1389629811454016,0.0
586.0,2.1388580562039876,0.0
587.0,2.138753669602874,0.0
588.0,2.138649817661355,0.0
589.0,2.138546496730164,0.0
590.0,2.138443703191149,0.0
591.0,2.138341433456957,0.0
592.0,2.1382396839707205,0.0
593.0,2.138138451205744,0.0
594.0,2.1380377316651984,0.0
595.0,2.1379375218818164,0.0
596.0,2.1378378184175966,0.0
597.0,2.137738617863503,0.0
598.0,2.137639916839173,0.0
599.0,2.137541711992631,0.0
600.0,2.137444,0.0
601.0,2.137346777565219,0.0
602.0,2.1372500414197653,0.0
603.0,2.1371537883223786,0.0
604.0,2.1370580150587863,0.0
605.0,2.136962718441435,0.0
606.0,2.1368678953092255,0.0
607.0,2.136773542527248,0.0
608.0,2.1366796569865225,0.0
609.0,2.1365862356037417,0.0
610.0,2.136493275321015,0.0
611.0,2.1364007731056205,0.0
612.0,2.1363087259497533,0.0
613.0,2.1362171308702833,0.0
614.0,2.136125984908508,0.0
615.0,2.136035285129917,0.0
616.0,2.1359450286239534,0.0
617.0,2.135855212503777,0.0
618.0,2.1357658339060355,0.0
619.0,2.135676889990635,0.0
620.0,2.1355883779405125,0.0
621.0,2.13550029496141,0.0
622.0,2.135412638281658,0.0
623.0,2.135325405151952,0.0
624.0,2.135238592845138,0.0
625.0,2.1351521986559994,0.0
626.0,2.1350662199010437,0.0
627.0,2.134980653918293,0.0
628.0,2.134895498067078,0.0
629.0,2.134810749727835,0.0
630.0,2.1347264063019007,0.0
631.0,2.1346424652113143,0.0
632.0,2.1345589238986173,0.0
633.0,2.134475779826663,0.0
634.0,2.134393030478415,0.0
635.0,2.1343106733567656,0.0
636.0,2.134228705984337,0.0
637.0,2.1341471259033034,0.0
638.0,2.1340659306751975,0.0
639.0,2.1339851178807354,0.0
640.0,2.133904685119629,0.0
641.0,2.133824630010411,0.0
642.0,2.1337449501902586,0.0
643.0,2.1336656433148145,0.0
644.0,2.133586707058017,0.0
645.0,2.133508139111928,0.0
646.0,2.133429937186565,0.0
647.0,2.1333520990097283,0.0
648.0,2.1332746223268435,0.0
649.0,2.1331975049007905,0.0
650.0,2.1331207445117464,0.0
651.0,2.1330443389570215,0.0
652.0,2.132968286050902,0.0
653.0,2.132892583624494,0.0
654.0,2.1328172295255676,0.0
655.0,2.132742221618402,0.0
656.0,2.132667557783637,0.0
657.0,2.1325932359181206,0.0
658.0,2.132519253934757,0.0
659.0,2.132445609762367,0.0
660.0,2.1323723013455362,0.0
661.0,2.1322993266444743,0.0
662.0,2.1322266836348716,0.0
663.0,2.1321543703077563,0.0
664.0,2.1320823846693604,0.0
665.0,2.1320107247409763,0.0
666.0,2.131939388558822,0.0
667.0,2.1318683741739073,0.0
668.0,2.1317976796518994,0.0
669.0,2.131727303072991,0.0
670.0,2.1316572425317672,0.0
671.0,2.131587496137082,0.0
672.0,2.131518062011922,0.0
673.0,2.131448938293286,0.0
674.0,2.131380123132059,0.0
675.0,2.131311614692882,0.0
676.0,2.1312434111540393,0.0
677.0,2.1311755107073282,0.0
678.0,2.131107911557943,0.0
679.0,2.131040611924355,0.0
680.0,2.130973610038194,0.0
681.0,2.1309069041441338,0.0
682.0,2.1308404924997744,0.0
683.0,2.13077437337553,0.0
684.0,2.1307085450545142,0.0
685.0,2.1306430058324284,0.0
686.0,2.1305777540174535,0.0
687.0,2.1305127879301353,0.0
688.0,2.130448105903283,0.0
689.0,2.1303837062818554,0.0
690.0,2.130319587422858,0.0
691.0,2.130255747695238,0.0
692.0,2.1301921854797787,0.0
693.0,2.130128899168998,0.0
694.0,2.130065887167044,0.0
695.0,2.130003147889598,0.0
696.0,2.129940679763771,0.0
697.0,2.129878481228007,0.0
698.0,2.1298165507319817,0.0
699.0,2.1297548867365115,0.0
700.0,2.129693487713453,0.0
701.0,2.129632352145607,0.0
702.0,2.1295714785266293,0.0
703.0,2.1295108653609334,0.0
704.0,2.129450511163601,0.0
705.0,2.1293904144602895,0.0
706.0,2.12933057378714,0.0
707.0,2.129270987690692,0.0
708.0,2.1292116547277913,0.0
709.0,2.1291525734655026,0.0
710.0,2.1290937424810266,0.0
711.0,2.1290351603616084,0.0
712.0,2.128976825704456,0.0
713.0,2.1289187371166567,0.0
714.0,2.128860893215088,0.0
715.0,2.1288032926263454,0.0
716.0,2.1287459339866484,0.0
717.0,2.128688815941769,0.0
718.0,2.1286319371469484,0.0
719.0,2.1285752962668143,0.0
720.0,2.1285188919753084,0.0
721.0,2.128462722955604,0.0
722.0,2.1284067879000292,0.0
723.0,2.1283510855099936,0.0
724.0,2.128295614495911,0.0
725.0,2.128240373577121,0.0
726.0,2.128185361481823,0.0
727.0,2.1281305769469925,0.0
728.0,2.1280760187183185,0.0
729.0,2.128021685550125,0.0
730.0,2.1279675762053007,0.0
731.0,2.1279136894552297,0.0
732.0,2.1278600240797214,0.0
733.0,2.1278065788669407,0.0
734.0,2.1277533526133388,0.0
735.0,2.1277003441235873,0.0
736.0,2.127647552210507,0.0
737.0,2.1275949756950077,0.0
738.0,2.127542613406013,0.0
739.0,2.127490464180406,0.0
740.0,2.1274385268629534,0.0
741.0,2.12738680030625,0.0
742.0,2.1273352833706505,0.0
743.0,2.1272839749242065,0.0
744.0,2.1272328738426087,0.0
745.0,2.1271819790091184,0.0
746.0,2.1271312893145113,0.0
747.0,2.127080803657016,0.0
748.0,2.1270305209422515,0.0
749.0,2.1269804400831704,0.0
750.0,2.12693056,0.0
751.0,2.1268808796201815,0.0
752.0,2.126831397878314,0.0
753.0,2.1267821137160983,0.0
754.0,2.126733026082277,0.0
755.0,2.12668413393258,0.0
756.0,2.1266354362296713,0.0
757.0,2.1265869319430886,0.0
758.0,2.1265386200491925,0.0
759.0,2.1264904995311116,0.0
760.0,2.126442569378688,0.0
761.0,2.1263948285884244,0.0
762.0,2.126347276163432,0.0
763.0,2.126299911113379,0.0
764.0,2.1262527324544354,0.0
765.0,2.126205739209227,0.0
766.0,2.126158930406779,0.0
767.0,2.1261123050824717,0.0
768.0,2.1260658622779847,0.0
769.0,2.126019601041252,0.0
770.0,2.125973520426412,0.0
771.0,2.1259276194937566,0.0
772.0,2.1258818973096862,0.0
773.0,2.125836352946661,0.0
774.0,2.125790985483153,0.0
775.0,2.1257457940036013,0.0
776.0,2.125700777598363,0.0
777.0,2.12565593536367,0.0
778.0,2.125611266401582,0.0
779.0,2.1255667698199403,0.0
780.0,2.125522444732327,0.0
781.0,2.1254782902580174,0.0
782.0,2.125434305521937,0.0
783.0,2.1253904896546167,0.0
784.0,2.1253468417921537,0.0
785.0,2.1253033610761642,0.0
786.0,2.125260046653744,0.0
787.0,2.1252168976774257,0.0
788.0,2.1251739133051366,0.0
789.0,2.125131092700158,0.0
790.0,2.125088435031085,0.0
791.0,2.125045939471785,0.0
792.0,2.125003605201358,0.0
793.0,2.124961431404097,0.0
794.0,2.1249194172694494,0.0
795.0,2.124877561991975,0.0
796.0,2.12483586477131,0.0
797.0,2.12479432481213,0.0
798.0,2.124752941324107,0.0
799.0,2.124711713521878,0.0
800.0,2.1246706406249998,0.0
801.0,2.124629721857921,0.0
802.0,2.124588956449938,0.0
803.0,2.124548343635162,0.0
804.0,2.1245078826524835,0.0
805.0,2.1244675727455338,0.0
806.0,2.124427413162653,0.0
807.0,2.1243874031568497,0.0
808.0,2.1243475419857742,0.0
809.0,2.1243078289116752,0.0
810.0,2.124268263201371,0.0
811.0,2.124228844126216,0.0
812.0,2.1241895709620624,0.0
813.0,2.124150442989232,0.0
814.0,2.1241114594924793,0.0
815.0,2.1240726197609616,0.0
816.0,2.124033923088205,0.0
817.0,2.1239953687720723,0.0
818.0,2.123956956114731,0.0
819.0,2.1239186844226223,0.0
820.0,2.1238805530064293,0.0
821.0,2.1238425611810445,0.0
822.0,2.1238047082655434,0.0
823.0,2.1237669935831476,0.0
824.0,2.1237294164611997,0.0
825.0,2.1236919762311315,0.0
826.0,2.123654672228432,0.0
827.0,2.1236175037926217,0.0
828.0,2.1235804702672207,0.0
829.0,2.1235435709997206,0.0
830.0,2.123506805341554,0.0
831.0,2.1234701726480703,0.0
832.0,2.1234336722785017,0.0
833.0,2.1233973035959393,0.0
834.0,2.123361065967303,0.0
835.0,2.123324958763316,0.0
836.0,2.1232889813584745,0.0
837.0,2.1232531331310236,0.0
838.0,2.1232174134629274,0.0
839.0,2.1231818217398457,0.0
840.0,2.1231463573511036,0.0
841.0,2.1231110196896696,0.0
842.0,2.1230758081521244,0.0
843.0,2.123040722138642,0.0
844.0,2.1230057610529554,0.0
845.0,2.1229709243023396,0.0
846.0,2.1229362112975805,0.0
847.0,2.1229016214529532,0.0
848.0,2.122867154186196,0.0
849.0,2.122832808918485,0.0
850.0,2.1227985850744124,0.0
851.0,2.122764482081959,0.0
852.0,2.1227304993724734,0.0
853.0,2.1226966363806463,0.0
854.0,2.1226628925444855,0.0
855.0,2.122629267305298,0.0
856.0,2.1225957601076617,0.0
857.0,2.1225623703994017,0.0
858.0,2.1225290976315727,0.0
859.0,2.122495941258433,0.0
860.0,2.122462900737422,0.0
861.0,2.1224299755291383,0.0
862.0,2.122397165097317,0.0
863.0,2.1223644689088115,0.0
864.0,2.1223318864335656,0.0
865.0,2.122299417144598,0.0
866.0,2.1222670605179763,0.0
867.0,2.1222348160327993,0.0
868.0,2.122202683171172,0.0
869.0,2.1221706614181914,0.0
870.0,2.1221387502619184,0.0
871.0,2.1221069491933604,0.0
872.0,2.122075257706453,0.0
873.0,2.1220436752980363,0.0
874.0,2.122012201467838,0.0
875.0,2.1219808357184506,0.0
876.0,2.121949577555314,0.0
877.0,2.1219184264866953,0.0
878.0,2.121887382023668,0.0
879.0,2.1218564436800964,0.0
880.0,2.121825610972611,0.0
881.0,2.1217948834205957,0.0
882.0,2.1217642605461644,0.0
883.0,2.121733741874144,0.0
884.0,2.121703326932058,0.0
885.0,2.121673015250103,0.0
886.0,2.1216428063611352,0.0
887.0,2.1216126998006515,0.0
888.0,2.12158269510677,0.0
889.0,2.1215527918202146,0.0
890.0,2.1215229894842933,0.0
891.0,2.1214932876448858,0.0
892.0,2.1214636858504234,0.0
893.0,2.1214341836518704,0.0
894.0,2.121404780602712,0.0
895.0,2.1213754762589305,0.0
896.0,2.1213462701789956,0.0
897.0,2.1213171619238413,0.0
898.0,2.121288151056855,0.0
899.0,2.1212592371438577,0.0
900.0,2.1212304197530862,0.0
901.0,2.121201698455183,0.0
902.0,2.1211730728231735,0.0
903.0,2.1211445424324555,0.0
904.0,2.1211161068607787,0.0
905.0,2.1210877656882334,0.0
906.0,2.121059518497232,0.0
907.0,2.121031364872494,0.0
908.0,2.121003304401033,0.0
909.0,2.1209753366721373,0.0
910.0,2.12094746127736,0.0
911.0,2.1209196778105004,0.0
912.0,2.120891985867588,0.0
913.0,2.120864385046874,0.0
914.0,2.120836874948809,0.0
915.0,2.120809455176034,0.0
916.0,2.1207821253333643,0.0
917.0,2.120754885027774,0.0
918.0,2.1207277338683834,0.0
919.0,2.1207006714664454,0.0
920.0,2.1206736974353295,0.0
921.0,2.120646811390509,0.0
922.0,2.120620012949549,0.0
923.0,2.120593301732089,0.0
924.0,2.1205666773598337,0.0
925.0,2.1205401394565353,0.0
926.0,2.1205136876479846,0.0
927.0,2.1204873215619933,0.0
928.0,2.120461040828385,0.0
929.0,2.120434845078978,0.0
930.0,2.1204087339475763,0.0
931.0,2.120382707069956,0.0
932.0,2.1203567640838497,0.0
933.0,2.1203309046289363,0.0
934.0,2.120305128346829,0.0
935.0,2.12027943488106,0.0
936.0,2.120253823877073,0.0
937.0,2.120228294982205,0.0
938.0,2.1202028478456794,0.0
939.0,2.1201774821185895,0.0
940.0,2.1201521974538906,0.0
941.0,2.120126993506385,0.0
942.0,2.1201018699327125,0.0
943.0,2.1200768263913363,0.0
944.0,2.1200518625425326,0.0
945.0,2.120026978048381,0.0
946.0,2.120002172572748,0.0
947.0,2.1199774457812826,0.0
948.0,2.119952797341397,0.0
949.0,2.119928226922263,0.0
950.0,2.1199037341947955,0.0
951.0,2.119879318831645,0.0
952.0,2.1198549805071827,0.0
953.0,2.1198307188974947,0.0
954.0,2.119806533680366,0.0
955.0,2.1197824245352743,0.0
956.0,2.1197583911433755,0.0
957.0,2.1197344331874968,0.0
958.0,2.1197105503521225,0.0
959.0,2.119686742323387,0.0
960.0,2.1196630087890624,0.0
961.0,2.1196393494385486,0.0
962.0,2.119615763962863,0.0
963.0,2.1195922520546326,0.0
964.0,2.1195688134080783,0.0
965.0,2.1195454477190134,0.0
966.0,2.1195221546848253,0.0
967.0,2.1194989340044708,0.0
968.0,2.119475785378465,0.0
969.0,2.119452708508872,0.0
970.0,2.119429703099294,0.0
971.0,2.119406768854863,0.0
972.0,2.1193839054822314,0.0
973.0,2.1193611126895617,0.0
974.0,2.1193383901865173,0.0
975.0,2.119315737684255,0.0
976.0,2.119293154895412,0.0
977.0,2.119270641534102,0.0
978.0,2.119248197315902,0.0
979.0,2.119225821957844,0.0
980.0,2.119203515178407,0.0
981.0,2.1191812766975096,0.0
982.0,2.1191591062364963,0.0
983.0,2.1191370035181345,0.0
984.0,2.1191149682666013,0.0
985.0,2.1190930002074784,0.0
986.0,2.11907109906774,0.0
987.0,2.1190492645757484,0.0
988.0,2.119027496461242,0.0
989.0,2.119005794455328,0.0
990.0,2.118984158290476,0.0
991.0,2.1189625877005063,0.0
992.0,2.118941082420584,0.0
993.0,2.1189196421872114,0.0
994.0,2.118898266738218,0.0
995.0,2.1188769558127527,0.0
996.0,2.118855709151278,0.0
997.0,2.1188345264955597,0.0
998.0,2.11881340758866,0.0
999.0,2.1187923521749297,0.0
1000.0,2.11877136,0.0
